"Time","Beta R PIP","Alpha R PIP","Theta R PIP","Delta R PIP","Beta L PIP","Alpha L PIP","Theta L PIP","Delta L PIP","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","B","B","B","B","A","A","A","A","A","B","B","B","B","A","A","A"
99.375,18.65,49.33,48.63,52.55,18.86,45.10,40.86,59.80,15.14,8.51,28.98,4.97,16.02,18.85,8.73,17.44
99.500,18.89,50.20,48.71,54.71,20.00,46.04,41.33,60.98,8.51,6.25,25.93,13.72,17.57,24.78,11.96,17.22
99.625,19.36,50.51,49.49,56.86,20.71,46.98,42.27,62.16,15.98,19.52,23.54,16.20,19.21,23.45,15.67,18.46
99.750,20.00,51.06,50.20,58.33,21.00,47.61,43.29,63.73,3.02,3.99,20.05,7.22,19.16,18.68,10.98,19.96
99.875,20.43,51.76,50.12,58.53,21.32,48.55,43.76,64.02,9.83,12.93,15.71,3.42,14.30,13.55,6.87,16.16
100.000,20.61,52.55,49.80,57.45,21.60,49.41,43.84,63.24,7.27,4.66,7.71,6.96,10.98,4.26,5.37,13.28
100.125,20.89,53.49,50.27,56.67,22.00,50.59,44.39,62.65,9.21,10.50,17.09,16.29,6.34,16.42,12.00,7.89
100.250,21.25,54.67,51.84,57.25,22.50,52.08,45.73,63.24,4.66,5.01,19.25,26.33,8.02,18.37,24.16,9.83
100.375,21.39,55.92,53.73,58.53,22.75,53.65,47.61,64.90,7.71,8.64,21.02,22.13,9.92,20.67,22.08,12.35
100.500,21.21,57.41,55.14,60.10,22.78,55.06,48.63,66.47,3.64,4.48,34.95,10.63,11.65,33.23,9.83,15.80
100.625,21.14,58.67,55.92,61.86,22.53,56.24,49.10,67.75,4.35,7.89,33.76,13.46,12.53,29.91,6.74,16.69
100.750,20.86,59.06,56.39,63.53,22.10,56.63,49.10,68.14,5.50,5.19,21.91,11.82,13.11,17.13,4.57,14.56
100.875,20.29,58.35,56.47,64.41,21.53,56.08,49.10,68.24,3.73,5.10,16.91,5.72,14.43,11.07,3.33,11.42
101.000,19.29,57.49,55.84,64.51,20.61,55.45,48.94,67.45,5.10,9.48,18.10,4.75,17.40,16.95,4.61,10.19
101.125,18.25,57.25,55.37,63.92,19.57,55.29,48.78,65.49,3.55,3.02,25.18,5.85,17.00,26.02,8.20,9.43
101.250,17.43,57.49,55.29,62.75,18.86,55.61,48.86,62.84,6.65,7.00,25.09,13.02,14.52,25.31,13.99,8.55
101.375,17.04,57.96,55.45,62.16,18.50,56.24,49.25,60.98,4.92,7.71,21.82,14.34,10.19,24.96,15.58,6.65
101.500,16.76,58.27,55.53,62.55,18.25,56.78,49.73,61.18,5.10,4.66,20.71,8.46,7.13,23.10,9.08,7.13
101.625,16.51,58.51,55.53,64.02,18.32,57.02,50.27,62.45,3.64,2.80,22.66,5.23,7.97,19.12,7.13,9.43
101.750,16.51,58.59,55.92,65.49,18.36,56.71,50.43,63.73,4.04,6.16,24.43,14.39,11.78,19.30,7.93,15.18
101.875,16.58,59.29,57.18,66.67,18.47,57.02,51.22,64.90,6.29,8.33,23.85,19.47,16.64,23.28,9.57,16.95
102.000,16.58,60.39,58.82,66.57,18.29,58.04,52.24,65.20,6.43,6.96,21.07,14.65,16.82,22.00,9.43,16.02
102.125,16.40,61.41,60.31,64.80,17.79,59.29,53.49,64.31,3.15,6.16,18.77,11.82,14.48,15.18,12.44,12.31
102.250,16.11,61.57,61.18,62.84,16.93,60.16,55.06,63.33,5.10,3.60,19.92,10.23,10.14,17.09,12.66,9.26
102.375,15.94,61.10,61.33,61.57,15.47,60.94,56.16,62.45,6.29,4.79,23.06,12.18,11.16,21.24,10.76,11.47
102.500,15.90,60.31,60.78,60.20,13.87,60.63,56.16,61.57,8.99,7.93,24.83,15.71,11.34,20.71,13.68,11.60
102.625,15.61,60.00,59.76,58.63,12.51,60.31,56.00,60.49,6.12,6.78,18.59,12.97,11.69,13.81,11.91,11.29
102.750,15.15,60.00,58.75,56.96,11.76,59.76,55.45,59.12,3.42,5.85,13.33,10.63,9.48,15.45,10.81,7.13
102.875,14.69,59.69,58.12,54.90,11.19,59.45,55.14,57.16,7.71,12.04,14.52,11.47,7.62,18.15,13.37,6.03
103.000,14.80,59.61,58.20,53.43,11.12,59.29,55.37,55.59,3.24,10.45,13.95,6.16,5.28,17.00,9.21,4.35
103.125,15.54,60.00,58.59,53.33,11.34,59.37,55.29,54.61,13.59,17.31,18.68,5.50,3.20,20.93,7.09,5.23
103.250,16.01,59.69,57.88,53.73,11.41,59.06,54.43,54.41,3.15,9.30,22.17,14.48,2.84,23.59,11.42,4.26
103.375,16.15,58.82,56.24,54.31,11.19,58.43,52.71,54.31,3.68,3.24,21.46,15.41,4.48,22.39,13.81,4.35
103.500,16.19,57.80,54.67,54.22,10.91,57.57,51.22,53.73,4.08,7.62,18.77,11.56,5.63,14.17,14.56,2.98
103.625,16.40,56.86,53.73,53.73,10.84,56.86,50.43,53.24,7.62,10.19,18.68,15.98,5.54,11.56,15.71,5.72
103.750,16.72,56.39,53.41,53.33,10.91,56.63,50.27,52.94,5.06,11.47,25.49,16.07,3.95,26.99,11.82,7.67
103.875,16.93,56.86,52.94,52.55,11.12,57.10,50.20,52.94,5.94,8.42,38.76,10.32,3.20,38.98,7.80,8.55
104.000,17.08,58.12,52.08,51.47,11.37,58.04,49.96,53.53,4.08,5.90,43.18,7.09,6.03,40.26,5.10,7.22
104.125,17.25,59.22,51.53,50.20,11.84,59.22,49.80,55.00,9.61,7.40,32.52,9.48,8.06,26.77,5.23,7.80
104.250,17.43,59.53,51.06,49.71,12.30,59.53,49.57,56.86,6.03,5.81,18.99,13.46,10.45,11.11,9.43,11.82
104.375,17.47,59.45,50.98,50.59,12.51,58.82,48.78,59.02,4.17,8.59,15.10,11.07,10.10,11.60,7.36,15.14
104.500,17.29,59.14,50.43,51.37,12.55,58.43,47.76,60.39,4.57,6.74,20.67,8.15,9.88,18.94,8.33,14.08
104.625,17.04,58.75,50.51,51.96,12.48,57.96,46.75,60.29,2.62,3.37,21.91,15.49,12.13,20.05,13.19,13.11
104.750,17.08,58.27,50.75,51.27,12.55,57.49,46.35,58.82,2.80,5.37,25.40,19.30,12.71,22.57,14.48,10.63
104.875,17.40,57.96,50.75,50.10,12.73,57.65,46.67,57.35,10.76,12.80,22.84,16.02,13.37,23.23,12.66,10.19
105.000,17.68,57.57,49.65,48.73,12.91,57.57,46.35,56.08,1.83,1.74,18.50,9.26,12.66,20.09,7.49,9.61
105.125,17.54,56.63,47.84,48.24,12.91,57.02,45.33,55.39,8.20,8.64,14.70,5.28,11.20,15.36,5.23,9.35
105.250,17.33,55.61,46.59,48.73,12.94,56.00,44.39,55.59,3.11,4.88,6.82,5.10,10.50,6.16,5.45,9.39
105.375,17.33,54.51,46.27,49.31,13.05,54.90,43.69,55.59,3.51,4.04,5.06,10.05,8.42,6.29,8.81,8.64
105.500,17.47,53.65,46.35,49.02,13.33,54.04,43.53,55.20,6.69,6.38,10.50,12.84,5.76,10.23,14.39,5.98
105.625,17.61,53.10,46.35,47.55,13.40,53.49,43.76,54.51,4.39,3.82,7.67,12.97,4.66,7.31,14.79,6.29
105.750,17.47,52.08,45.88,46.18,13.16,52.47,43.29,53.43,4.52,3.95,4.35,9.08,3.51,4.66,8.11,5.14
105.875,17.50,50.82,45.33,45.29,12.91,51.22,42.43,52.65,3.20,5.10,5.45,6.03,5.10,5.63,4.35,6.07
106.000,17.43,50.12,44.47,45.20,12.91,50.12,40.94,51.86,8.42,9.43,8.02,5.23,4.75,7.71,2.31,3.73
106.125,17.15,49.41,43.76,45.59,12.73,49.18,39.53,51.37,2.36,4.26,13.33,9.96,4.61,11.87,5.23,3.82
106.250,16.47,48.63,43.37,46.27,12.37,48.31,38.75,51.67,6.34,5.41,11.34,10.27,4.35,10.14,6.91,4.66
106.375,15.76,48.08,42.82,47.25,11.98,47.37,37.96,52.35,6.07,5.32,11.29,5.85,7.58,9.04,5.76,8.42
106.500,15.19,47.92,42.35,48.14,11.94,46.67,37.41,52.84,5.50,6.78,8.42,3.91,9.52,5.50,3.95,9.17
106.625,14.87,47.61,41.57,48.63,11.94,45.88,36.08,52.55,8.55,6.65,5.23,3.29,10.36,6.38,2.53,9.12
106.750,14.76,47.29,40.08,48.43,12.01,45.49,34.59,51.57,3.86,7.67,13.02,2.09,7.71,13.15,5.28,7.58
106.875,14.30,46.35,38.59,47.84,11.80,44.08,33.49,50.88,3.33,4.39,11.16,3.77,5.19,9.74,8.06,7.62
107.000,14.12,44.63,37.96,47.65,11.73,42.43,32.78,50.20,5.37,8.77,4.61,9.52,4.30,3.37,10.05,6.96
107.125,13.98,42.43,38.43,47.94,11.48,40.24,32.71,49.41,3.29,2.80,5.06,14.48,5.28,5.14,12.49,5.63
107.250,14.01,40.94,39.06,48.14,11.09,38.43,32.94,48.04,7.22,14.48,10.58,12.57,7.84,11.42,10.98,3.95
107.375,13.94,39.61,39.22,48.24,10.52,37.18,33.02,46.18,2.67,2.45,12.71,10.67,7.18,12.44,8.11,4.17
107.500,13.62,39.06,39.14,47.55,10.16,36.63,33.18,44.22,4.92,8.59,14.61,9.96,6.03,9.92,9.61,4.83
107.625,13.40,38.67,38.75,46.18,10.02,35.92,33.33,42.94,7.67,5.85,8.55,10.27,3.82,3.15,11.03,6.87
107.750,13.55,38.67,37.73,44.90,10.30,35.76,33.41,42.45,6.91,6.69,9.96,10.27,5.19,12.57,11.20,10.23
107.875,13.76,39.22,36.94,44.31,10.62,36.24,33.57,42.55,11.73,9.39,21.02,9.88,6.03,21.91,13.64,12.13
108.000,13.76,39.69,36.31,43.43,10.91,36.71,33.80,42.45,4.92,4.52,20.49,8.90,6.87,19.03,12.31,13.19
108.125,13.58,40.24,36.31,42.65,10.98,36.86,33.96,41.86,4.61,5.59,23.10,6.07,8.02,18.63,6.65,14.43
108.250,13.40,41.02,37.02,42.84,10.91,37.33,34.67,41.47,2.84,3.46,23.06,12.71,11.16,19.21,9.74,14.96
108.375,13.48,42.20,38.27,43.82,10.91,38.43,35.92,41.67,7.44,7.71,20.18,17.79,13.77,21.38,14.83,16.55
108.500,13.51,43.29,39.22,45.29,10.87,39.76,37.10,42.25,4.13,5.90,16.29,20.14,17.22,18.50,20.09,17.40
108.625,13.37,43.92,40.24,46.86,10.73,40.78,38.43,42.94,5.50,3.15,15.58,23.10,19.83,12.66,23.06,20.58
108.750,13.33,44.24,41.57,48.24,10.55,41.33,39.92,44.02,1.74,5.98,16.38,23.63,20.27,11.60,25.40,22.17
108.875,13.26,45.02,43.29,49.61,10.45,42.04,41.73,45.78,4.44,3.99,14.61,19.56,17.79,11.07,20.93,20.36
109.000,13.40,45.80,45.10,50.98,10.62,43.06,43.69,47.35,7.44,10.32,15.27,10.36,14.03,12.35,12.49,17.70
109.125,13.37,46.59,46.12,52.06,10.73,43.84,45.41,48.82,3.60,3.20,14.65,6.69,9.83,13.41,8.64,12.57
109.250,13.23,46.90,46.20,53.14,10.66,44.16,45.96,49.71,4.30,8.59,22.17,10.58,10.54,20.45,8.42,11.07
109.375,13.12,47.69,46.04,53.14,10.66,44.86,46.35,49.51,6.65,5.59,27.21,4.35,8.95,24.52,4.30,8.20
109.500,13.16,48.55,46.20,51.86,10.70,45.80,47.29,48.63,7.71,9.57,28.14,6.91,11.65,24.03,10.58,8.73
109.625,13.12,49.57,46.82,50.10,10.59,46.90,48.55,47.35,3.42,2.62,32.08,12.84,10.58,27.39,15.01,7.40
109.750,12.98,50.51,47.84,48.63,10.34,47.76,49.80,46.47,3.42,5.28,29.56,15.67,8.15,27.83,14.79,5.50
109.875,12.73,50.75,48.31,47.65,9.95,48.08,50.35,45.29,1.69,1.83,25.98,12.53,5.32,25.71,8.11,3.82
110.000,12.58,51.37,48.78,47.35,9.88,48.55,50.27,43.82,7.58,6.47,26.55,9.21,4.66,24.74,4.39,2.84
110.125,12.55,52.31,48.86,47.16,9.95,49.33,49.96,42.25,8.81,4.61,27.52,12.31,7.05,25.44,3.46,3.20
110.250,12.51,53.10,48.86,46.76,10.27,50.20,50.04,42.16,8.86,7.97,23.45,16.25,10.76,24.52,8.33,5.98
110.375,12.73,53.57,49.41,47.06,10.84,51.06,51.14,44.41,8.73,8.06,19.74,19.96,14.61,25.84,18.63,11.91
110.500,13.12,54.27,50.82,48.92,11.48,51.92,52.31,47.06,13.95,15.76,22.08,15.80,26.33,20.71,13.95,29.56
110.625,14.01,54.98,51.92,51.27,12.23,52.86,53.33,49.80,2.14,7.75,25.84,16.11,35.53,11.11,7.40,42.07
110.750,15.65,55.69,52.86,53.82,12.91,53.10,53.49,52.25,16.55,27.92,25.75,18.37,40.62,8.90,6.52,50.57
110.875,17.50,56.55,54.04,56.37,13.69,53.18,53.41,54.41,13.90,10.10,18.06,12.93,38.27,18.28,2.49,48.13
111.000,18.93,56.71,54.51,57.94,14.40,53.33,52.71,56.08,5.67,6.21,16.16,6.96,26.64,23.63,6.43,34.07
111.125,19.79,56.71,54.43,59.22,14.76,53.02,51.69,56.96,6.16,4.79,18.81,3.77,19.16,17.35,8.77,23.72
111.250,20.14,56.00,54.04,60.88,14.97,52.78,50.82,58.14,6.60,9.83,15.23,5.37,11.16,7.58,4.57,10.89
111.375,20.57,54.82,52.86,61.47,15.19,52.16,50.20,58.53,3.73,4.22,10.27,6.65,11.56,10.36,5.85,12.35
111.500,20.61,53.57,51.69,60.98,15.19,51.29,49.65,59.02,3.20,3.68,6.78,5.10,9.61,11.87,6.07,13.55
111.625,20.43,52.71,50.98,60.10,14.94,50.43,49.33,59.80,1.52,3.02,11.11,11.16,6.91,12.80,9.35,13.95
111.750,20.43,52.16,50.27,60.10,14.72,49.80,48.55,60.49,6.56,11.11,16.78,20.80,7.40,14.70,19.16,13.77
111.875,20.68,51.92,49.49,60.78,14.62,49.33,47.29,60.29,2.00,4.44,18.94,22.44,7.89,13.68,19.70,11.29
112.000,20.96,51.76,48.71,61.37,14.47,48.71,45.49,58.82,3.51,5.67,15.01,20.49,10.27,8.68,12.22,8.02
112.125,21.07,51.53,48.16,61.37,14.37,47.84,43.76,57.65,1.65,4.26,7.31,19.87,7.36,3.33,6.25,5.10
112.250,20.96,51.06,48.39,62.35,14.12,46.67,42.59,57.94,3.29,4.92,3.11,11.82,10.76,2.84,2.22,5.32
112.375,20.78,50.43,49.49,63.92,13.98,45.65,42.20,59.71,1.30,5.45,5.54,8.68,13.24,4.35,2.09,8.46
112.500,20.78,49.18,50.43,65.59,13.83,44.08,41.57,61.57,5.54,6.21,5.37,15.41,20.58,4.57,2.31,12.44
112.625,20.89,47.92,51.45,67.55,13.90,42.82,40.55,63.33,7.93,8.15,10.10,16.64,26.29,8.51,2.76,15.18
112.750,21.00,46.90,51.84,69.51,13.90,41.49,39.53,64.90,5.06,2.05,13.11,9.48,24.43,9.48,3.07,13.59
112.875,21.14,45.96,52.08,71.57,13.98,40.24,38.75,66.57,6.65,3.51,12.35,7.22,18.24,7.36,5.10,10.81
113.000,21.43,45.88,53.02,73.33,14.22,40.08,38.90,68.33,6.56,10.01,15.45,11.34,7.84,13.50,3.29,5.94
113.125,21.75,46.12,54.27,74.51,14.33,40.16,39.69,70.00,7.27,6.07,24.03,14.34,5.37,20.62,7.13,5.06
113.250,21.96,46.35,55.53,74.61,14.37,40.39,40.71,71.67,7.18,10.27,27.57,15.94,5.10,21.24,11.20,4.52
113.375,21.93,46.98,56.16,74.22,14.12,40.63,40.71,71.47,5.63,5.23,27.08,13.02,5.67,16.73,9.43,3.42
113.500,21.64,47.61,56.00,72.75,13.58,40.16,39.61,69.41,4.35,7.97,23.32,13.33,4.44,12.18,7.75,3.37
113.625,21.46,47.45,55.53,70.49,12.80,38.75,38.20,66.96,7.58,12.80,15.41,18.01,4.70,10.23,7.67,3.42
113.750,21.03,46.27,55.61,68.82,12.23,37.80,37.65,65.29,4.88,4.44,12.00,22.88,5.14,11.07,13.19,4.66
113.875,20.04,45.49,56.16,67.84,11.52,37.73,38.12,63.82,2.98,5.28,10.27,13.64,7.71,7.93,8.64,5.54
114.000,18.25,44.63,56.31,66.37,10.37,37.41,38.67,62.45,4.61,3.51,9.92,9.66,7.89,8.68,7.40,8.02
114.125,16.83,43.92,56.47,64.51,9.34,36.78,38.90,60.59,5.14,9.88,16.11,11.69,8.24,14.56,9.12,7.22
114.250,16.19,43.69,56.71,63.53,8.66,36.55,39.14,59.12,5.14,9.79,12.53,6.21,6.34,13.86,4.88,5.85
114.375,16.15,44.00,56.47,62.35,8.41,36.78,39.22,57.65,2.09,3.51,18.01,3.86,7.67,20.31,5.06,2.45
114.500,16.15,45.41,56.55,61.08,8.16,37.65,39.37,56.76,1.56,2.40,21.82,3.68,6.47,22.30,9.30,2.18
114.625,16.19,46.98,56.63,60.39,8.31,38.82,39.14,56.08,9.88,4.17,14.34,2.93,5.41,14.26,10.23,3.73
114.750,16.61,47.76,56.55,59.41,8.77,39.37,38.59,55.00,3.24,5.23,9.12,6.69,5.59,7.97,9.61,7.80
114.875,17.04,47.69,56.08,58.63,9.41,39.22,37.96,54.12,15.32,12.13,6.25,9.43,7.40,5.63,7.84,10.23
115.000,17.08,47.29,55.92,58.04,9.88,39.06,37.73,53.63,4.48,4.48,5.01,13.02,9.96,5.59,10.10,11.25
115.125,16.83,46.90,55.92,57.16,10.16,39.22,38.35,53.92,6.69,3.42,10.85,13.06,8.95,10.10,14.56,8.86
115.250,16.58,46.67,55.45,56.57,10.34,39.84,38.75,53.73,5.90,5.01,10.94,8.15,8.37,12.13,10.85,7.97
115.375,16.68,46.82,54.75,55.49,10.55,40.71,39.22,52.94,4.30,7.40,4.04,9.70,10.50,7.49,8.90,9.70
115.500,17.11,47.06,54.20,54.41,11.05,41.25,40.00,52.45,9.61,11.78,6.47,13.64,12.18,4.92,14.83,10.94
115.625,17.50,47.29,53.25,53.43,11.27,41.49,40.86,51.86,2.40,3.55,11.20,11.78,13.86,6.87,14.96,12.40
115.750,17.58,47.06,51.61,51.86,11.16,41.41,41.18,51.18,5.28,6.78,12.13,11.11,12.13,9.12,11.78,11.87
115.875,17.65,46.90,50.35,50.10,11.05,41.41,41.25,50.49,5.14,9.96,13.90,8.73,8.77,12.04,8.02,8.86
116.000,17.86,47.14,49.96,48.92,11.19,41.80,41.88,50.29,10.14,11.56,13.11,10.27,6.96,12.88,12.53,6.65
116.125,17.93,47.45,49.65,49.12,11.34,42.20,42.75,51.18,3.15,7.22,13.24,13.72,9.04,12.04,14.61,9.43
116.250,17.93,47.61,49.02,49.41,11.37,42.12,43.22,52.55,6.34,6.96,22.13,15.36,11.20,18.41,12.84,13.99
116.375,17.79,47.69,47.92,49.80,11.27,42.04,43.37,54.02,3.37,3.99,21.33,15.23,11.56,17.93,15.01,16.64
116.500,17.79,47.53,47.14,49.80,11.16,41.96,43.69,55.29,4.39,3.11,11.16,10.23,6.34,10.19,15.32,14.61
116.625,17.68,46.98,46.82,49.71,11.19,41.73,44.63,55.88,7.71,11.73,7.44,11.87,5.54,9.88,18.63,10.01
116.750,17.50,46.67,46.67,49.71,11.27,42.20,45.88,55.88,8.20,11.87,9.96,13.33,5.94,12.04,19.65,8.46
116.875,17.15,46.90,46.04,49.31,11.30,43.06,46.35,55.39,3.46,8.46,14.34,10.94,9.92,15.05,11.34,6.03
117.000,16.79,47.14,45.33,48.82,11.34,43.53,46.35,55.00,4.04,5.63,9.35,11.03,14.43,9.43,10.85,9.74
117.125,16.61,47.22,45.18,49.02,11.62,43.92,46.59,55.10,6.87,4.66,11.51,12.93,18.81,10.14,12.49,11.42
117.250,16.51,47.29,45.10,50.59,11.91,44.00,46.82,55.49,11.87,9.12,14.65,10.89,19.92,13.02,6.56,12.00
117.375,16.15,46.90,45.33,52.25,12.05,43.53,46.82,56.27,3.73,3.82,10.45,6.16,18.06,8.86,3.77,9.52
117.500,15.65,45.73,46.04,53.33,12.01,42.04,46.59,57.25,8.24,11.38,5.19,4.88,14.74,5.59,4.35,6.29
117.625,15.54,43.92,46.98,53.73,12.01,40.24,46.43,57.94,3.02,6.29,5.19,11.73,12.09,5.41,6.91,5.76
117.750,15.79,42.43,47.69,54.02,12.09,38.51,45.88,57.65,12.57,17.48,8.28,12.18,8.73,3.33,7.18,7.40
117.875,15.97,41.88,47.84,54.31,12.05,37.33,45.33,56.67,3.42,4.17,10.85,7.13,5.94,7.00,5.94,7.13
118.000,15.79,41.80,47.37,54.61,11.69,36.78,44.31,56.37,6.03,6.82,9.26,4.08,7.09,6.60,3.99,7.67
118.125,15.33,41.41,46.43,55.00,11.27,36.16,43.06,56.76,2.14,2.36,4.13,6.78,9.52,5.01,4.52,8.59
118.250,15.29,40.71,45.25,55.49,11.02,35.61,41.96,58.14,3.64,3.55,5.37,7.27,12.22,8.02,6.43,11.69
118.375,15.47,39.92,44.39,56.08,10.98,35.22,41.73,60.00,8.77,8.59,8.59,8.20,12.57,10.36,10.01,15.05
118.500,15.40,39.45,43.84,56.27,10.84,35.06,41.80,60.98,1.74,2.31,8.77,7.62,12.09,8.99,10.19,15.67
118.625,15.15,38.98,43.14,55.78,10.59,34.67,41.41,60.88,5.81,4.88,6.29,7.31,10.89,6.47,7.05,13.99
118.750,14.90,38.75,42.35,54.51,10.30,34.43,40.71,60.29,5.10,2.22,9.04,5.01,9.30,7.49,4.88,10.19
118.875,14.80,39.53,42.75,54.61,10.48,34.43,40.24,59.80,4.39,4.35,15.63,7.31,8.46,9.52,6.82,6.21
119.000,14.80,40.55,43.92,55.29,10.73,34.67,40.31,59.41,10.89,5.14,12.26,13.77,8.28,6.07,7.71,4.88
119.125,14.97,41.33,44.86,55.20,10.94,34.67,39.92,58.63,3.95,10.67,6.03,14.83,7.62,4.17,8.11,4.04
119.250,15.26,42.04,44.86,54.41,11.02,34.51,39.14,56.86,7.89,10.81,25.05,7.40,6.47,17.17,5.76,4.13
119.375,15.69,42.43,44.71,54.41,11.05,34.20,38.20,54.71,5.59,16.64,31.77,10.05,7.31,23.68,10.76,4.52
119.500,16.68,42.75,44.78,54.90,11.87,34.35,37.73,52.84,7.44,11.65,23.81,14.52,12.84,21.51,12.84,7.80
119.625,18.11,42.82,45.18,56.27,13.19,34.67,37.73,51.96,20.80,27.61,17.79,10.14,19.56,21.73,10.01,9.30
119.750,19.39,43.53,45.88,57.84,14.51,35.45,38.04,52.16,5.54,11.91,20.71,14.30,21.42,21.33,14.48,11.11
119.875,20.11,44.78,46.51,59.51,15.37,36.39,37.96,52.65,7.62,12.62,28.23,19.39,22.66,20.49,16.64,12.53
120.000,20.53,46.59,46.90,60.59,15.72,37.10,37.57,52.75,3.29,8.33,23.54,15.71,17.09,17.31,10.76,11.60
120.125,20.89,47.61,47.22,61.08,16.11,37.41,37.41,52.35,14.61,8.28,18.06,16.02,18.24,15.76,12.62,13.02
120.250,21.32,48.24,46.98,60.78,16.36,37.65,36.78,51.76,5.01,9.04,16.38,13.90,15.10,17.97,13.95,10.27
120.375,21.46,48.47,47.06,60.00,16.40,37.96,36.71,51.67,7.18,4.97,19.08,15.49,20.45,18.32,13.46,14.12
120.500,21.57,49.10,48.00,59.51,16.29,38.82,37.88,51.57,8.28,8.11,27.92,21.82,23.54,25.98,16.20,15.23
120.625,21.53,50.75,49.49,59.71,16.36,40.71,39.61,51.57,8.24,5.54,36.86,18.77,24.87,34.07,11.38,15.85
120.750,21.53,52.86,50.43,60.10,16.58,42.75,41.18,51.57,6.21,7.27,37.96,10.36,27.30,37.17,7.84,15.71
120.875,21.21,54.51,51.76,60.49,16.79,44.47,42.82,51.67,14.56,9.08,30.84,19.12,25.71,31.02,16.64,12.57
121.000,20.82,55.53,53.49,61.27,16.93,46.20,44.39,52.45,2.27,4.79,20.89,25.98,26.82,18.59,13.72,13.06
121.125,20.57,56.55,55.22,62.25,17.08,47.69,45.88,52.75,5.23,6.43,11.42,23.15,28.14,4.57,12.26,13.99
121.250,20.75,57.18,56.55,63.14,17.18,48.31,46.98,52.25,4.66,5.98,3.60,14.92,27.21,8.02,7.31,14.34
121.375,20.93,58.59,58.51,64.31,17.58,49.41,48.00,51.47,6.29,5.85,14.34,17.79,25.40,15.67,9.92,14.74
121.500,20.96,60.31,60.39,65.49,17.68,50.59,48.94,50.20,4.48,2.93,19.70,24.25,22.26,17.13,19.47,13.59
121.625,20.78,61.57,62.27,66.86,17.90,51.69,49.96,49.51,4.97,6.25,15.67,20.40,17.17,13.19,18.55,13.06
121.750,20.82,62.75,63.61,67.84,18.07,52.94,50.59,49.02,4.83,5.85,17.40,9.04,17.57,16.20,9.88,12.88
121.875,21.03,64.24,64.16,68.53,18.57,54.82,50.98,48.92,7.80,6.87,25.49,3.99,13.95,25.05,3.64,12.00
122.000,21.21,65.10,64.71,68.73,18.82,56.55,51.76,48.82,6.87,6.21,28.36,5.85,12.80,26.46,6.82,12.88
122.125,21.21,65.65,65.49,68.24,18.86,58.04,53.41,49.02,4.70,5.90,18.50,19.25,8.81,16.55,19.87,11.07
122.250,21.11,65.73,66.27,67.65,18.75,58.90,55.45,49.12,7.00,9.30,11.69,25.18,6.16,10.76,25.36,9.83
122.375,20.78,65.10,67.29,67.65,18.86,59.22,57.10,49.71,7.93,10.23,22.13,18.85,5.81,17.70,21.24,6.47
122.500,20.39,64.55,67.76,67.35,18.89,59.29,58.12,50.20,8.02,11.65,24.12,7.40,10.94,19.83,12.04,8.81
122.625,19.32,63.92,67.37,66.86,18.04,58.98,58.43,50.49,2.67,6.91,18.06,5.63,13.15,15.49,9.83,8.86
122.750,17.86,63.45,67.53,66.18,16.83,58.59,59.22,50.29,4.52,6.60,14.26,13.55,15.14,12.09,20.93,9.39
122.875,16.29,62.98,67.29,65.10,15.69,58.04,60.00,49.71,7.80,4.17,11.20,18.37,12.93,9.70,29.16,6.82
123.000,15.54,62.04,66.67,63.43,15.26,57.57,60.63,49.22,6.65,5.90,14.48,14.48,11.42,13.86,23.01,6.21
123.125,15.33,60.94,65.96,62.06,15.29,57.10,60.78,49.41,10.94,9.66,25.00,10.14,10.05,23.76,10.94,6.52
123.250,15.04,60.24,64.94,61.76,15.19,57.10,60.55,50.59,6.43,6.60,31.28,12.00,11.34,26.86,9.30,9.92
123.375,14.62,60.31,64.39,61.86,14.83,57.25,60.00,51.47,3.77,3.29,32.96,6.60,16.33,28.10,4.75,15.27
123.500,14.40,61.02,64.39,62.45,14.44,57.88,60.08,52.06,4.48,4.57,23.23,8.51,18.10,20.67,6.38,18.19
123.625,14.47,61.88,64.63,62.75,14.51,58.67,60.24,52.45,4.70,8.02,18.85,18.85,16.73,20.00,13.33,18.10
123.750,14.90,62.43,64.63,62.75,14.65,58.98,60.00,53.24,4.30,9.79,30.75,23.72,9.83,31.02,17.93,12.57
123.875,15.22,62.20,64.00,63.04,14.65,59.06,59.69,54.61,6.52,10.72,31.59,19.70,7.84,31.06,17.66,12.00
124.000,15.51,61.88,63.22,63.92,14.44,58.82,59.14,56.18,8.68,9.04,23.01,14.92,7.80,22.17,14.65,13.19
124.125,15.69,61.41,61.88,64.02,14.15,58.27,58.67,57.55,4.88,6.21,18.77,9.04,8.28,17.40,11.25,12.80
124.250,15.90,60.71,60.47,63.14,14.12,57.88,58.04,57.94,14.79,15.49,22.61,3.95,7.05,21.02,6.12,10.27
124.375,16.15,61.18,59.45,61.67,14.40,58.67,57.57,57.55,7.09,3.24,26.29,3.60,5.81,27.30,6.65,5.63
124.500,16.15,61.57,58.75,60.49,14.30,59.37,57.80,57.65,8.06,7.58,24.96,6.12,7.36,28.05,10.05,4.79
124.625,15.94,61.80,57.96,59.61,14.22,59.76,57.96,58.33,3.73,2.89,27.83,11.03,10.27,28.28,10.81,6.47
