"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
33.000,7.49,8.28,13.37,4.97,18.63,11.51,3.55,16.55
33.125,2.53,6.21,3.24,5.94,16.64,6.87,5.63,13.50
33.250,2.76,5.37,9.43,4.66,12.35,3.60,5.06,8.51
33.375,3.68,7.84,11.11,5.76,6.87,4.57,4.66,5.01
33.500,4.39,6.74,5.19,9.74,6.87,2.27,5.81,5.59
33.625,3.20,4.08,5.10,9.66,8.46,5.72,7.18,9.48
33.750,6.96,3.33,13.24,8.64,11.42,11.16,7.27,14.79
33.875,2.62,5.94,16.07,12.13,14.26,10.85,6.96,18.01
34.000,3.33,3.07,14.08,11.16,15.01,7.00,5.10,17.53
34.125,2.05,3.33,5.67,11.38,12.71,3.11,6.82,12.97
34.250,4.08,9.61,4.66,10.45,8.33,6.16,7.71,7.62
34.375,6.82,9.43,5.81,9.12,8.37,4.39,9.30,5.41
34.500,4.39,7.93,5.28,9.61,10.81,1.83,10.72,4.66
34.625,5.63,7.58,7.53,8.59,14.39,6.03,9.35,4.83
34.750,3.60,4.79,8.11,7.22,18.81,7.27,4.79,3.99
34.875,10.36,11.07,7.89,6.82,16.64,3.64,5.98,3.51
35.000,6.34,7.71,9.17,5.76,16.25,7.00,7.62,4.35
35.125,8.59,6.47,11.56,9.74,10.98,11.38,8.86,6.60
35.250,5.50,5.67,20.18,5.67,13.72,15.23,6.52,8.64
35.375,7.13,8.90,22.13,9.21,14.70,17.57,3.77,9.04
35.500,4.70,4.08,18.10,9.66,20.31,16.86,6.16,9.66
35.625,8.20,8.06,12.97,12.40,22.48,10.32,9.04,11.65
35.750,4.70,5.63,10.54,14.43,32.61,4.17,9.92,20.45
35.875,6.21,5.63,12.31,4.70,33.41,8.55,5.14,23.76
36.000,5.94,3.95,11.51,8.02,32.92,6.65,5.85,24.69
36.125,5.85,4.70,11.07,13.72,24.03,5.45,8.68,19.78
36.250,4.66,2.84,10.67,9.39,17.44,7.27,6.82,16.86
36.375,2.49,6.47,10.50,6.82,11.25,8.59,7.97,12.49
36.500,2.80,4.83,11.07,10.01,10.54,9.12,12.40,11.87
36.625,4.52,4.61,13.33,6.91,12.62,9.88,9.74,11.51
36.750,4.79,7.22,13.72,5.76,19.25,9.43,3.73,17.44
36.875,3.20,3.99,10.19,7.75,24.16,7.67,2.67,22.08
37.000,6.87,7.53,7.18,4.61,23.19,6.07,6.52,23.06
37.125,4.04,4.57,4.52,10.27,18.99,7.44,10.05,20.85
37.250,7.75,9.08,5.94,10.27,11.16,8.90,5.19,15.80
37.375,4.13,5.37,9.26,7.80,8.64,9.21,1.92,12.62
37.500,3.99,6.87,9.30,4.88,7.00,8.81,3.55,10.45
37.625,4.44,6.65,7.05,7.22,6.87,7.53,5.76,9.04
37.750,5.59,6.91,4.66,7.22,6.43,5.67,6.07,7.62
37.875,8.46,9.39,2.67,4.83,7.27,3.46,3.77,9.08
38.000,3.95,5.32,4.79,11.47,6.56,3.82,3.02,7.84
