"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
32.750,5.63,7.49,11.47,16.64,4.70,10.76,9.26,7.36
32.875,8.86,6.78,10.89,16.73,4.75,6.78,13.90,6.43
33.000,15.63,13.19,6.38,18.15,6.91,2.40,19.52,6.60
33.125,7.05,6.21,5.94,13.99,8.24,7.18,19.56,7.84
33.250,8.02,6.96,10.72,5.94,14.08,11.73,8.06,11.42
33.375,7.05,5.10,17.48,10.76,17.53,16.73,3.02,15.89
33.500,12.09,12.84,18.59,10.41,18.59,16.33,5.06,16.78
33.625,3.99,8.02,14.87,9.30,18.55,13.28,9.12,15.10
33.750,9.57,5.72,12.53,13.19,17.44,13.24,12.80,10.05
33.875,6.87,7.62,7.89,13.46,16.64,8.99,14.21,9.35
34.000,9.04,2.36,4.70,6.87,16.78,2.89,8.37,9.26
34.125,9.61,6.52,10.45,3.51,11.47,11.51,5.01,9.35
34.250,8.55,2.67,13.55,7.44,9.17,15.14,10.63,9.12
34.375,7.44,8.59,12.88,16.51,5.85,12.40,21.15,8.73
34.500,7.09,12.44,10.36,23.76,5.81,12.22,22.22,10.72
34.625,4.13,6.82,14.21,21.64,9.96,18.28,14.65,11.47
34.750,8.28,11.20,19.39,17.75,11.60,21.82,12.57,10.32
34.875,4.88,9.66,14.83,17.44,17.53,14.56,16.60,10.32
35.000,9.83,5.72,12.40,12.71,14.30,13.90,12.18,9.21
35.125,9.17,7.18,15.18,12.62,17.75,18.99,10.14,14.30
35.250,8.86,12.18,16.91,13.99,15.76,20.00,14.39,13.68
35.375,3.15,3.42,17.17,7.93,21.60,19.61,8.11,17.70
35.500,4.75,5.72,15.36,7.67,15.63,17.22,9.35,12.93
35.625,4.13,8.20,7.53,13.19,11.73,8.28,13.86,12.62
35.750,7.49,5.63,3.07,14.87,10.67,5.54,11.69,15.45
35.875,2.00,5.14,5.23,10.72,17.35,9.26,10.89,21.46
36.000,6.74,10.27,8.33,20.58,20.62,8.06,25.31,21.64
36.125,9.52,11.69,11.51,22.84,17.70,11.51,31.42,16.55
36.250,5.72,11.69,9.21,11.69,11.91,9.74,21.29,15.41
36.375,8.11,5.85,5.81,6.25,10.23,8.02,7.13,16.82
36.500,11.11,10.27,8.51,8.46,12.84,8.68,5.50,23.37
36.625,10.94,4.79,5.54,8.77,13.46,5.72,3.42,23.68
36.750,7.84,7.53,3.95,10.94,11.65,5.01,4.30,23.41
36.875,12.53,8.46,4.22,9.61,11.78,4.13,8.68,18.41
37.000,15.89,15.27,7.67,11.25,16.95,7.93,13.72,12.57
37.125,9.48,6.60,13.95,16.73,23.28,13.86,12.40,9.96
37.250,15.67,16.38,19.70,18.72,26.11,15.63,14.43,10.05
37.375,8.59,9.43,22.53,16.38,23.81,14.96,19.47,12.66
37.500,6.56,8.73,17.17,8.11,18.63,10.81,16.47,14.70
37.625,6.60,7.67,9.39,10.23,12.31,4.70,9.52,14.70
37.750,5.19,5.32,8.59,21.60,7.00,3.46,7.53,13.06
37.875,10.67,9.57,13.99,25.09,8.24,9.30,16.02,11.38
38.000,5.06,7.40,15.18,18.19,9.70,11.11,18.32,11.34
38.125,8.64,9.70,9.26,10.89,10.72,4.88,13.81,14.03
38.250,11.07,15.80,4.61,10.76,8.73,6.91,12.44,15.67
38.375,5.37,7.62,12.97,10.81,7.36,15.89,10.32,15.27
38.500,5.50,4.22,17.62,3.95,6.82,18.46,9.21,12.31
38.625,10.05,9.70,13.19,5.19,8.33,13.15,15.18,11.38
38.750,9.12,7.00,5.06,7.00,13.81,2.67,18.19,17.26
38.875,13.55,12.09,10.36,6.03,14.08,7.75,12.80,20.67
39.000,4.52,6.21,12.40,9.83,16.51,10.19,11.47,20.00
39.125,9.04,5.94,13.64,11.38,13.81,11.07,11.07,14.83
39.250,13.50,9.30,13.37,5.54,21.46,16.91,5.63,10.89
39.375,10.72,14.65,12.22,7.71,19.74,17.04,7.31,9.92
39.500,7.36,5.76,9.70,11.29,17.79,12.44,12.75,7.44
39.625,14.79,13.50,7.58,7.58,10.85,9.26,10.01,6.82
39.750,4.48,3.46,12.93,11.69,10.54,13.77,10.98,7.27
39.875,5.81,6.29,14.70,21.60,14.08,20.58,23.10,10.05
40.000,9.79,9.92,16.38,21.91,18.81,25.93,22.04,11.29
40.125,14.92,9.74,19.43,18.01,21.29,22.92,12.26,13.02
40.250,12.80,9.57,18.59,10.89,19.47,14.74,6.52,13.50
40.375,9.74,10.41,10.89,3.99,15.05,11.38,4.35,13.90
40.500,10.58,9.70,7.93,8.06,9.43,13.59,4.22,16.38
40.625,8.68,10.94,17.88,12.71,11.87,19.78,7.40,21.11
