TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
26.000,15.63,16.07,20.71,7.80,49.42,20.80,7.18,49.81
26.125,25.18,24.16,20.67,12.44,61.09,21.91,13.55,57.55
26.250,11.56,12.80,15.76,13.77,73.26,18.63,17.79,69.58
26.375,21.15,15.67,11.25,8.06,68.88,10.85,8.95,64.37
26.500,7.27,7.49,12.62,22.66,61.54,13.15,18.63,56.49
26.625,24.16,18.63,19.96,23.23,40.08,25.67,29.43,33.49
26.750,18.41,20.23,26.29,21.38,36.33,29.25,27.39,29.38
26.875,8.64,6.43,19.83,26.11,38.49,18.55,25.75,41.59
27.000,3.29,7.00,9.43,16.38,35.13,9.83,15.49,44.60
27.125,4.88,2.93,10.32,6.43,25.84,4.35,9.70,40.13
27.250,5.63,1.74,11.60,19.25,29.12,13.90,19.12,25.40
27.375,10.01,7.84,13.15,39.07,37.25,29.07,18.28,23.06
27.500,28.85,5.41,13.19,42.65,41.81,42.56,11.47,28.36
27.625,12.09,4.79,12.49,41.06,31.15,35.35,30.75,29.82
27.750,10.81,4.61,7.13,40.92,18.06,16.02,38.49,30.22
27.875,8.86,8.59,6.69,27.92,12.49,8.51,30.31,29.29
28.000,6.47,10.05,14.70,13.95,19.39,14.61,23.37,31.15
28.125,21.73,23.10,19.30,10.41,31.42,21.46,17.84,35.84
28.250,21.29,24.87,26.73,12.18,52.82,28.10,15.23,47.74
28.375,12.31,20.36,26.37,24.47,68.30,28.94,22.97,64.32
28.500,18.50,17.62,19.83,16.11,66.36,21.15,14.65,62.55
28.625,20.93,28.85,18.15,17.53,58.13,18.06,14.12,59.77
28.750,28.23,25.09,19.65,34.78,33.98,16.47,32.61,38.71
28.875,11.03,15.80,13.77,31.50,45.35,11.20,32.30,56.01
29.000,13.64,11.60,5.19,11.38,45.22,6.78,13.99,56.71
29.125,6.25,7.80,3.99,19.74,62.86,2.45,20.23,75.29
29.250,5.32,4.22,4.17,18.41,50.92,5.98,22.97,68.35
29.375,8.73,9.57,7.22,10.94,43.89,9.70,21.46,57.86
29.500,15.85,12.09,7.00,21.91,22.70,5.45,27.30,37.52
29.625,6.87,4.52,4.35,23.68,17.04,2.76,23.01,21.11
29.750,9.74,9.52,6.74,23.72,20.31,7.31,16.73,23.37
29.875,13.11,20.40,10.45,13.77,30.97,7.53,10.89,33.32
30.000,15.05,19.52,13.68,15.18,39.73,11.34,18.37,48.58
30.125,12.75,12.57,14.43,31.28,52.03,18.50,20.93,61.27
30.250,11.25,17.53,9.12,29.74,53.62,14.39,8.59,63.39
30.375,3.95,4.92,10.19,17.35,53.31,7.00,12.13,60.47
30.500,8.81,9.30,17.31,12.26,46.67,10.41,16.47,48.75
30.625,8.59,10.72,17.48,14.34,46.85,13.15,14.52,44.33
30.750,22.92,21.82,13.41,32.34,46.06,16.42,33.05,39.11
30.875,7.31,5.14,8.51,42.78,43.18,17.48,43.62,37.87
31.000,12.53,15.23,14.03,26.15,38.18,19.25,31.15,36.99
31.125,22.66,14.08,23.01,17.75,30.58,27.13,21.69,32.30
31.250,21.95,16.29,31.50,14.26,30.58,30.22,13.86,34.11
31.375,5.23,10.63,25.89,15.76,48.58,33.67,16.82,51.36
31.500,10.72,9.35,24.60,18.63,54.95,25.84,13.41,55.39
31.625,27.39,25.53,22.13,42.38,48.22,11.82,36.72,58.84
31.750,21.15,28.67,8.59,56.05,24.43,4.44,49.55,37.56
31.875,11.69,12.49,6.96,42.47,21.11,6.29,30.13,37.87
32.000,5.85,9.57,2.89,21.77,22.44,3.91,13.50,24.16
32.125,6.12,8.20,7.40,15.94,31.50,7.75,15.85,27.52
32.250,6.52,6.74,4.26,18.90,26.90,5.94,18.01,21.24
32.375,21.55,14.70,13.72,19.47,33.01,9.43,17.79,32.12
32.500,11.34,16.25,24.25,14.08,23.28,14.52,6.21,24.83
32.625,32.17,21.15,24.87,19.16,16.78,15.94,13.33,19.03
32.750,13.46,8.24,15.98,7.62,9.21,9.83,15.36,11.11
32.875,18.01,22.88,24.74,19.78,17.22,16.82,13.81,16.78
33.000,23.85,17.53,32.08,23.68,34.03,26.29,11.47,34.42
33.125,4.70,11.56,21.46,25.36,43.27,17.75,22.61,43.80
33.250,5.01,4.17,8.64,19.30,41.81,8.68,17.13,43.98
33.375,17.53,7.67,10.50,10.85,28.23,10.45,17.88,31.06
33.500,11.42,6.12,11.82,9.83,16.02,13.99,16.16,15.94
33.625,13.41,5.50,10.54,8.02,9.79,15.36,8.99,10.41
33.750,10.94,5.50,8.42,6.56,7.13,13.81,10.67,12.22
33.875,4.35,12.09,8.81,6.16,9.52,16.95,16.33,16.95
34.000,8.46,8.15,13.81,12.62,18.59,15.89,34.38,22.39
34.125,17.26,38.98,17.70,29.38,25.09,13.06,51.67,25.27
34.250,25.62,20.93,12.93,37.96,31.68,19.52,52.96,36.37
34.375,7.27,10.98,11.38,24.65,30.00,20.71,32.34,40.35
