"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
21.875,5.50,4.75,6.34,9.26,6.60,4.30,8.86,12.00
22.000,3.02,2.27,9.35,11.07,5.94,7.62,14.17,8.99
22.125,3.55,6.16,7.31,15.94,6.38,5.59,23.10,10.32
22.250,3.33,5.06,3.91,20.18,10.10,3.20,29.16,12.62
22.375,4.30,6.38,2.27,20.49,18.37,5.90,28.85,19.30
22.500,8.37,5.19,5.45,13.86,26.33,11.96,23.59,23.99
22.625,2.80,3.99,8.55,7.22,28.10,12.22,15.27,24.25
22.750,7.89,8.77,12.04,8.15,24.91,8.99,12.71,21.51
22.875,7.44,6.82,13.06,10.36,15.41,10.98,12.93,14.21
23.000,4.17,6.25,9.83,6.78,10.27,10.76,7.18,11.03
23.125,8.24,5.72,6.43,4.97,6.07,6.87,4.61,8.42
23.250,7.31,12.00,4.08,6.69,4.57,8.24,4.35,8.02
23.375,5.54,6.12,9.39,5.94,3.86,9.48,4.88,7.22
23.500,4.08,4.52,11.29,4.88,3.29,4.97,9.83,7.13
23.625,3.20,7.36,8.11,10.76,3.73,4.39,20.09,5.94
23.750,3.11,6.43,3.95,10.67,4.17,4.83,20.49,10.63
23.875,5.63,7.84,3.86,12.04,7.00,6.25,15.32,18.46
24.000,5.06,2.89,5.90,15.54,11.38,9.43,11.51,26.06
24.125,6.16,10.14,6.60,20.80,22.75,10.98,15.98,36.72
24.250,10.67,9.08,5.94,18.59,30.84,5.59,16.38,40.48
24.375,4.30,2.58,2.53,11.56,30.53,1.52,13.11,37.30
24.500,6.91,7.44,4.75,8.06,26.02,3.60,11.91,29.78
24.625,5.54,5.67,4.39,6.65,18.01,2.58,9.96,17.09
24.750,13.19,8.46,5.01,4.48,21.64,5.06,8.73,19.43
24.875,4.48,5.19,8.99,7.97,19.70,9.30,12.88,18.85
25.000,6.60,4.04,7.00,8.46,23.72,7.67,15.05,23.59
25.125,6.21,3.55,6.29,6.60,20.00,5.32,11.11,24.12
25.250,5.63,7.13,7.05,15.85,19.65,7.13,16.16,18.72
25.375,6.34,3.91,10.36,22.70,15.27,10.67,22.66,13.99
25.500,4.61,7.00,11.34,16.82,15.94,10.23,16.60,10.19
