TIME,BETA R PIP,ALPHA R PIP,THETA R PIP,DELTA R PIP,BETA L PIP,ALPHA L PIP,THETA L PIP,DELTA L PIP,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
237.500,1.50,14.90,16.16,41.86,2.28,22.20,20.00,42.35,2.53,3.33,2.18,2.58,8.77,1.74,3.42,3.77
237.625,1.46,14.59,15.69,41.57,2.21,21.73,19.53,41.96,2.58,2.80,3.20,2.62,5.59,2.71,4.17,2.93
237.750,1.43,14.43,15.37,41.76,2.21,21.18,19.22,42.25,2.22,1.74,1.87,2.18,5.41,2.14,3.73,3.95
237.875,1.43,14.35,15.29,41.76,2.21,20.94,19.14,43.33,1.87,3.20,4.48,2.67,2.84,3.20,3.11,5.63
238.000,1.43,14.59,15.53,41.76,2.17,21.10,19.29,44.90,2.84,3.07,6.03,3.60,5.19,6.60,4.08,9.79
238.125,1.50,14.51,16.24,42.45,2.21,21.18,19.69,46.86,1.92,0.99,5.85,4.57,7.71,8.86,5.63,12.62
238.250,1.43,14.20,17.02,43.73,2.28,20.86,20.39,48.73,4.75,2.45,4.66,8.81,11.29,8.20,10.14,16.95
238.375,1.39,13.57,17.73,45.49,2.42,20.31,21.10,50.49,4.22,1.74,2.84,8.46,11.73,4.88,10.50,15.41
238.500,1.39,13.10,18.04,46.67,2.53,19.53,21.73,51.86,2.93,2.76,2.80,4.61,9.39,2.67,7.36,12.84
238.625,1.39,12.71,17.96,47.06,2.60,18.82,21.88,52.75,3.64,1.78,3.91,2.27,6.74,2.36,3.86,8.02
238.750,1.46,12.47,17.96,47.16,2.78,18.27,22.43,53.73,4.97,2.00,3.73,4.66,4.22,3.02,8.73,7.36
238.875,1.46,12.24,18.35,47.35,2.89,17.65,23.61,55.20,2.89,2.40,2.80,7.31,5.19,3.37,10.81,11.11
239.000,1.43,11.69,19.06,48.24,3.03,16.78,24.71,56.96,1.65,2.18,1.03,8.64,7.13,2.84,9.35,16.55
239.125,1.39,11.06,19.69,49.80,3.10,15.92,25.57,58.92,2.18,1.74,1.03,7.40,8.51,3.37,6.12,21.86
239.250,1.35,10.51,20.24,51.57,3.03,15.22,25.65,60.88,4.48,3.51,1.47,5.76,6.87,3.91,4.61,18.06
239.375,1.39,10.04,20.24,53.14,3.03,14.90,25.41,61.96,1.92,2.67,1.38,4.44,5.72,3.46,3.77,14.56
239.500,1.39,9.57,20.08,54.02,2.99,14.27,24.78,61.47,4.08,4.13,2.93,1.87,6.82,4.26,1.47,7.44
239.625,1.46,9.49,19.84,53.53,2.99,13.65,24.24,59.80,2.76,1.83,5.98,3.37,7.97,5.94,2.71,7.13
239.750,1.50,9.25,19.61,52.25,3.10,12.94,23.37,57.84,3.29,2.22,6.38,4.26,8.73,6.12,4.57,5.54
239.875,1.60,8.94,18.90,50.88,3.24,12.00,21.96,55.88,3.42,1.96,5.41,4.39,5.85,6.43,3.55,4.61
240.000,1.71,8.55,18.12,49.51,3.28,11.14,20.47,54.31,2.71,3.55,6.16,4.44,5.19,7.05,2.18,2.76
240.125,1.75,8.16,16.86,48.14,3.28,10.43,18.90,52.94,3.24,2.14,4.48,4.88,4.13,4.22,3.99,2.49
240.250,1.78,8.00,16.00,46.18,3.28,9.96,17.80,51.47,2.40,3.15,2.89,5.28,3.77,1.83,6.34,3.33
240.375,1.85,8.00,15.69,43.92,3.28,9.41,17.57,50.29,5.19,3.55,3.68,7.05,3.33,2.76,8.68,4.04
240.500,1.82,7.92,16.00,42.16,3.49,9.73,18.04,49.41,1.87,2.00,2.00,6.21,2.84,4.30,7.89,6.56
240.625,1.85,8.24,16.86,41.18,3.46,10.75,18.90,49.22,1.74,2.09,4.92,3.99,3.20,10.23,6.16,7.13
240.750,1.93,8.78,17.80,40.78,3.57,12.00,19.76,49.61,5.23,3.24,7.36,5.72,3.64,11.07,6.21,9.52
240.875,1.93,9.02,18.43,41.47,3.81,12.86,20.39,49.71,4.70,2.93,5.90,5.81,4.22,7.18,3.68,8.51
241.000,2.03,8.94,18.67,43.04,3.92,13.10,20.71,49.41,5.54,3.24,4.57,3.11,8.33,3.55,2.18,7.67
241.125,2.21,8.63,18.67,44.80,4.14,12.47,20.16,48.24,3.33,1.52,5.06,3.02,10.76,1.74,2.76,5.63
241.250,2.35,8.63,18.43,45.49,4.24,11.76,19.37,46.96,7.36,7.00,5.67,7.62,14.39,1.92,2.98,4.61
241.375,2.60,8.78,18.20,45.39,4.35,11.37,18.27,44.80,3.73,3.07,3.15,8.37,12.53,3.33,2.76,3.86
241.500,2.71,9.10,17.96,45.00,4.35,11.14,17.33,42.65,4.79,4.26,2.22,3.51,12.04,2.76,1.56,5.72
241.625,2.85,9.49,18.04,44.31,4.28,11.14,16.71,41.08,3.91,3.24,3.51,3.99,8.90,2.67,3.55,7.09
241.750,2.82,9.65,18.12,43.53,4.17,11.22,16.63,40.69,2.71,1.74,3.02,4.88,6.78,2.84,3.86,9.35
241.875,2.78,9.88,17.88,41.86,3.99,11.37,16.31,40.10,1.52,2.53,2.22,4.17,4.17,2.80,4.22,9.52
242.000,2.78,10.12,17.18,39.61,3.89,11.76,15.53,38.73,3.82,1.56,4.79,2.80,2.62,6.07,3.91,7.58
242.125,2.78,10.43,16.16,36.76,3.92,12.16,14.43,36.27,1.92,2.05,4.61,1.96,1.47,5.81,2.40,4.97
242.250,2.78,10.59,15.14,34.22,3.92,12.55,13.65,33.63,2.93,2.09,3.64,2.22,1.25,4.57,3.55,2.09
242.375,2.85,11.14,14.43,31.96,4.06,12.94,13.41,31.27,5.54,3.46,4.92,3.60,0.99,6.12,4.97,1.87
242.500,2.82,11.61,14.12,30.00,4.21,13.57,13.73,29.71,4.79,1.69,6.78,2.98,1.07,8.24,3.20,1.69
242.625,2.82,12.16,14.12,28.24,4.35,14.43,14.35,29.02,3.37,3.20,6.96,2.14,1.25,8.11,4.57,1.74
242.750,2.82,12.08,14.04,27.06,4.39,14.90,14.75,28.82,2.40,1.74,5.28,4.39,1.47,6.91,5.67,2.09
242.875,2.82,11.76,13.96,26.96,4.35,14.90,14.82,29.31,2.27,4.08,3.33,2.93,3.46,4.04,2.93,4.92
243.000,2.82,11.29,13.88,28.14,4.31,14.82,15.06,30.59,6.82,5.19,2.40,2.45,4.97,2.98,5.98,7.58
243.125,2.82,10.90,14.12,29.80,4.46,14.98,15.92,32.55,5.06,5.19,3.07,5.19,9.39,5.90,9.04,10.01
243.250,2.85,10.82,14.51,31.57,4.49,15.29,16.94,34.51,5.94,4.30,1.74,6.78,10.50,4.26,7.49,11.25
243.375,2.85,10.82,14.90,33.33,4.53,15.61,17.65,36.08,4.70,3.99,2.22,7.89,12.09,3.20,5.94,10.45
243.500,2.89,10.82,15.29,35.20,4.49,15.92,18.04,37.25,4.13,1.74,4.35,7.62,12.26,5.28,6.47,11.69
243.625,2.89,10.98,15.53,36.57,4.39,15.84,18.51,38.82,1.38,3.20,4.83,7.31,12.44,5.81,6.74,12.00
243.750,2.96,10.82,15.53,37.75,4.39,15.53,18.90,40.49,4.66,4.39,3.91,7.40,12.35,4.52,10.36,13.41
243.875,3.03,10.59,15.29,38.73,4.39,14.82,19.14,41.57,3.86,3.99,1.56,6.07,12.31,1.83,8.77,15.18
244.000,2.99,10.35,15.06,38.73,4.46,14.43,19.29,42.16,2.93,1.61,3.60,4.52,10.76,4.26,3.99,14.08
244.125,2.99,10.43,15.14,38.14,4.28,14.43,19.61,42.65,3.11,3.68,5.67,6.91,8.73,6.25,7.31,12.49
244.250,2.89,10.75,15.45,36.96,4.14,15.06,20.47,43.04,1.34,1.78,6.47,5.54,5.10,7.71,9.17,9.57
244.375,2.71,10.75,15.61,35.98,4.06,16.08,21.49,43.82,3.73,2.93,5.45,2.71,3.29,5.85,7.58,6.34
244.500,2.57,10.67,14.98,34.71,4.03,16.94,22.35,44.71,4.08,2.22,3.55,3.15,3.60,2.80,5.28,4.61
244.625,2.60,10.82,14.43,33.04,4.03,17.65,22.59,46.47,3.37,3.46,6.03,2.53,4.79,9.08,4.08,6.34
244.750,2.57,10.67,14.20,32.35,4.06,18.27,22.51,48.24,2.27,3.55,5.41,5.06,6.25,9.66,1.69,10.67
244.875,2.67,10.67,14.27,33.14,4.14,18.82,22.51,49.71,4.39,1.61,1.30,6.60,7.62,5.50,2.22,16.02
245.000,2.71,10.51,14.90,35.00,4.17,18.98,22.75,50.88,1.83,1.92,2.80,3.46,10.05,2.76,4.13,19.43
245.125,2.71,10.51,15.53,36.76,4.21,19.14,23.45,52.16,2.27,1.52,2.31,2.84,9.79,3.95,6.34,15.85
245.250,2.71,10.67,16.47,37.84,4.21,19.45,24.55,53.33,3.29,1.74,2.93,2.93,8.02,5.76,8.68,11.47
245.375,2.71,10.90,17.25,38.24,4.17,19.84,25.65,54.41,1.61,2.40,3.42,3.33,4.22,4.48,8.95,5.72
245.500,2.71,10.90,17.88,38.33,4.10,20.00,26.27,55.29,3.77,2.84,2.53,6.52,3.11,2.40,6.07,5.23
245.625,2.71,10.67,18.20,38.73,4.03,19.84,26.67,56.08,3.99,3.95,2.00,5.45,4.13,2.98,4.52,4.70
245.750,2.75,10.20,18.35,39.12,3.96,19.37,26.75,57.16,3.46,3.37,1.16,2.36,5.32,3.42,5.54,5.76
245.875,2.78,9.88,18.43,39.61,3.96,19.14,26.75,58.43,4.30,3.02,1.65,1.12,5.72,4.61,3.82,6.91
246.000,2.75,9.73,18.43,39.61,4.03,18.82,26.75,59.02,2.71,3.29,1.12,1.92,5.10,2.14,3.55,10.54
246.125,2.75,9.80,18.75,38.92,3.96,18.51,26.59,58.53,3.11,3.60,3.33,4.88,5.32,2.71,4.44,9.48
246.250,2.64,9.88,19.14,38.04,3.71,18.04,25.96,56.76,1.92,2.89,4.30,8.11,6.12,3.77,6.03,8.28
246.375,2.60,10.04,19.76,37.16,3.57,17.65,25.57,54.71,5.37,3.99,3.68,7.44,7.18,2.00,7.58,5.14
246.500,2.53,10.35,20.00,36.18,3.49,17.25,25.41,53.53,1.61,2.14,2.36,4.13,8.59,1.92,3.86,4.88
246.625,2.60,10.75,20.08,36.37,3.49,17.10,25.49,53.92,4.92,4.22,5.50,5.14,13.06,3.68,5.10,8.28
246.750,2.57,11.29,20.24,37.94,3.57,17.10,25.41,54.41,3.95,2.27,7.36,7.36,14.87,3.24,8.02,10.41
246.875,2.46,11.61,20.63,38.92,3.57,16.86,25.02,54.51,3.55,1.83,6.43,8.24,17.93,3.77,7.75,12.18
247.000,2.42,11.92,20.94,39.61,3.53,16.71,24.63,53.73,3.20,2.22,6.25,6.16,15.98,5.10,5.94,11.11
247.125,2.32,12.39,21.25,39.80,3.46,16.63,24.47,52.65,1.87,2.14,3.99,3.07,13.64,2.31,4.57,9.39
247.250,2.28,12.71,21.25,39.22,3.39,16.63,24.39,52.25,2.45,3.33,2.27,4.17,11.03,3.11,6.56,8.73
247.375,2.14,12.78,21.41,38.82,3.35,16.78,24.55,52.65,3.91,2.98,5.85,7.00,7.18,7.58,8.42,8.77
247.500,2.07,12.94,21.57,38.53,3.24,16.86,24.47,52.84,4.39,1.61,8.06,5.67,6.12,9.79,7.13,9.26
247.625,2.00,13.18,21.57,38.14,3.21,17.02,24.39,52.45,3.91,3.20,8.99,3.73,4.97,9.66,5.23,10.23
247.750,1.82,13.41,21.65,37.94,3.24,17.02,24.24,50.69,2.14,2.09,6.78,3.46,4.22,8.11,4.79,7.89
247.875,1.82,13.41,21.41,37.06,3.17,16.63,24.31,48.04,4.26,2.27,3.64,1.74,4.13,6.56,5.41,6.96
248.000,1.75,13.33,20.78,35.88,3.14,16.16,24.00,45.10,2.67,1.96,3.99,1.78,4.48,5.90,4.83,5.19
248.125,1.75,13.33,19.92,34.02,3.10,15.92,23.53,42.16,1.87,2.05,3.77,2.84,4.66,5.10,3.46,5.06
248.250,1.78,13.33,19.14,32.25,3.07,15.61,22.51,39.61,1.92,2.31,1.38,3.73,4.61,2.62,3.64,4.75
248.375,1.82,13.02,18.51,31.27,2.99,15.14,21.57,37.35,2.45,3.37,1.43,5.32,3.68,2.93,5.10,4.26
248.500,1.93,13.18,17.88,31.18,2.99,15.06,20.86,35.98,0.99,3.37,4.66,3.77,3.60,6.60,3.60,3.64
248.625,2.00,13.65,17.49,31.76,2.99,15.45,20.55,35.49,1.87,2.31,9.66,1.25,4.48,10.05,4.35,5.23
248.750,1.93,14.51,17.49,33.14,2.99,16.16,20.55,35.88,2.22,3.73,10.05,3.24,8.46,8.81,4.66,9.43
248.875,2.03,15.45,17.73,34.71,2.89,16.86,20.78,36.18,3.20,3.64,9.04,4.26,10.94,8.68,2.22,11.60
249.000,2.14,16.24,17.96,36.37,2.82,17.49,20.78,35.98,2.84,3.07,8.46,3.42,13.90,7.84,3.86,12.49
249.125,2.28,16.94,18.27,37.75,2.82,17.88,21.18,36.08,2.84,3.51,4.83,3.29,13.46,2.84,5.94,8.24
249.250,2.39,17.25,18.43,38.14,2.89,18.20,21.65,36.96,1.96,1.56,4.52,3.91,10.94,3.95,5.10,8.37
249.375,2.46,17.73,19.29,39.12,2.96,18.43,22.82,39.51,2.00,1.43,6.43,10.54,8.28,4.30,9.35,9.83
249.500,2.46,18.04,20.47,40.78,3.03,18.67,24.47,42.65,2.58,3.55,6.29,16.95,8.86,3.15,16.11,18.46
249.625,2.53,18.27,21.80,42.65,3.14,18.75,25.96,45.10,1.16,1.83,3.15,15.14,9.92,3.51,16.29,18.90
249.750,2.46,17.96,22.35,42.94,2.99,18.90,26.59,45.88,1.43,2.14,2.09,8.95,9.70,5.76,9.70,17.84
249.875,2.46,17.25,22.04,41.96,2.89,18.75,26.27,44.80,2.62,3.11,3.86,4.26,6.65,5.76,3.46,9.04
250.000,2.42,16.47,21.02,40.98,2.78,18.59,25.57,43.73,3.15,3.15,3.46,6.16,5.98,2.49,4.61,6.07
250.125,2.39,15.84,20.39,40.29,2.75,18.90,25.25,43.53,3.82,1.78,4.39,5.50,10.10,8.02,4.08,9.79
250.250,2.39,15.69,20.55,40.78,2.78,19.53,25.49,45.20,4.35,2.27,7.09,6.07,12.09,12.75,4.35,15.23
250.375,2.46,15.76,21.10,41.76,2.92,20.39,25.73,46.67,3.64,2.84,8.15,9.61,13.55,11.51,5.63,18.24
250.500,2.50,15.76,21.65,42.25,2.96,20.63,25.96,47.65,3.07,2.18,4.97,10.36,11.65,5.94,8.24,18.32
250.625,2.50,15.37,21.57,41.86,2.92,20.24,25.80,47.65,5.67,3.20,2.09,6.87,8.28,3.82,6.03,13.90
250.750,2.50,14.75,21.49,41.27,3.03,19.61,25.41,47.06,3.68,3.07,3.42,3.29,5.41,4.92,2.71,12.22
250.875,2.46,14.27,21.41,41.08,2.99,19.14,25.10,46.96,5.19,2.67,3.91,1.87,2.98,5.59,1.87,6.96
251.000,2.46,13.96,21.73,41.27,3.07,18.98,24.94,47.55,3.20,2.58,3.20,3.95,5.10,2.89,3.07,8.64
251.125,2.46,14.12,22.27,41.96,3.03,18.82,25.10,48.53,2.76,1.43,3.37,6.03,7.18,2.67,3.15,8.11
251.250,2.42,14.51,23.22,42.94,3.07,18.98,25.25,49.51,3.55,3.55,4.48,4.79,8.99,4.52,1.69,10.85
251.375,2.42,15.14,23.84,44.12,3.10,19.37,25.73,50.98,2.18,2.09,5.50,2.89,9.21,6.56,2.49,11.07
251.500,2.42,15.92,24.39,44.90,3.07,19.84,25.73,52.16,2.62,2.09,7.84,3.99,7.36,8.02,5.28,9.88
251.625,2.28,16.16,24.71,45.00,3.03,19.61,25.57,52.75,1.69,1.78,8.28,6.69,5.59,7.67,6.65,7.05
251.750,2.14,15.69,24.55,43.92,2.99,19.06,25.02,52.25,2.18,1.34,6.16,4.44,3.20,6.25,4.48,3.51
251.875,2.07,15.06,24.39,42.25,2.96,18.43,24.31,50.98,3.11,1.65,6.69,4.83,3.77,7.58,2.00,2.49
252.000,1.96,14.75,24.31,40.69,2.89,18.04,23.61,49.61,1.78,1.61,8.59,6.38,4.44,9.43,1.74,2.18
252.125,1.78,14.27,24.39,39.61,2.82,17.65,23.22,48.63,2.36,2.36,6.74,6.34,5.90,6.78,3.51,2.22
252.250,1.60,14.35,24.63,38.92,2.71,17.80,23.14,47.45,4.22,4.39,5.10,6.96,4.70,6.56,4.04,2.58
252.375,1.57,14.67,24.71,38.73,2.71,18.12,22.82,46.18,3.02,1.30,8.46,7.22,3.73,9.26,5.10,4.57
252.500,1.57,14.90,24.00,38.43,2.71,18.67,22.04,43.82,3.91,2.89,9.21,7.84,4.44,7.49,8.46,6.16
252.625,1.53,14.90,22.59,37.65,2.67,19.06,20.47,41.47,2.36,1.43,6.87,8.68,6.21,7.00,8.37,8.15
252.750,1.39,14.90,21.02,36.57,2.75,19.61,18.59,39.22,2.84,2.76,7.62,5.06,9.70,12.66,5.10,10.32
252.875,1.43,15.69,20.31,35.69,2.89,20.78,17.41,37.45,2.18,2.76,11.03,5.32,9.74,14.48,5.90,11.20
253.000,1.43,16.78,20.47,35.39,2.99,21.88,17.80,37.45,4.48,4.57,12.09,8.37,10.72,12.93,7.13,13.68
253.125,1.53,17.73,21.33,35.88,3.10,22.75,18.20,38.14,5.54,4.22,10.45,7.05,12.49,11.51,6.21,14.65
253.250,1.57,18.20,21.57,36.37,3.17,22.90,18.67,39.02,4.30,3.20,7.36,4.39,11.65,11.11,5.59,13.72
253.375,1.57,18.43,21.33,36.37,3.17,22.82,18.98,38.53,3.68,3.51,7.89,4.48,10.85,11.34,7.93,10.67
253.500,1.60,18.90,20.86,35.98,3.14,22.82,18.90,37.55,1.47,2.18,10.50,6.38,7.00,12.22,8.42,5.41
253.625,1.60,19.37,20.86,36.76,3.10,22.82,18.67,36.76,2.31,1.61,10.63,9.61,7.05,9.52,7.67,4.48
253.750,1.64,20.00,21.49,38.73,3.07,23.22,18.82,37.16,3.29,2.71,8.99,10.01,8.20,7.58,8.02,5.45
253.875,1.71,20.78,22.51,41.18,3.07,23.45,19.22,38.43,2.05,3.46,7.27,4.57,8.73,7.27,5.19,6.21
254.000,1.85,21.41,23.06,42.35,3.17,23.84,19.61,39.41,5.54,5.23,7.05,3.15,7.18,9.35,2.62,5.85
254.125,2.10,21.96,23.22,43.33,3.24,24.63,19.53,40.20,7.89,8.06,8.59,3.77,7.62,10.72,2.40,7.62
254.250,2.46,22.35,22.75,44.02,3.57,25.25,19.45,41.18,9.30,6.21,10.45,3.24,8.02,10.45,4.08,8.55
254.375,2.60,22.51,22.04,44.90,3.92,25.65,19.29,41.86,7.67,5.85,9.57,4.39,10.50,7.53,5.50,11.07
254.500,2.85,22.35,21.41,45.39,4.14,25.49,18.90,42.35,4.26,4.75,7.62,4.30,9.96,5.32,5.90,10.54
254.625,3.03,21.96,20.71,45.98,4.21,25.10,18.59,42.55,1.65,2.62,5.59,3.11,10.19,4.66,4.30,10.98
254.750,3.10,21.57,20.31,46.96,4.31,24.86,18.27,42.94,3.11,3.95,3.86,2.67,11.38,4.66,4.79,10.85
254.875,3.24,21.25,20.24,48.63,4.42,24.71,18.20,44.22,3.82,2.49,3.73,4.83,10.72,5.06,4.22,9.39
255.000,3.39,20.94,20.31,49.90,4.46,24.39,18.35,45.59,4.13,3.95,3.24,7.09,12.62,3.60,2.22,11.29
255.125,3.60,20.55,20.47,50.69,4.46,23.92,18.51,46.67,1.16,2.14,2.40,6.87,11.56,1.25,2.58,9.52
255.250,3.74,20.31,20.63,51.27,4.53,23.45,18.90,47.25,1.74,1.92,2.09,2.93,9.88,2.27,1.96,9.08
255.375,3.85,19.92,20.55,51.47,4.49,22.90,19.14,47.94,2.67,4.08,2.84,4.26,6.96,1.65,6.82,4.57
255.500,3.89,19.45,20.16,51.76,4.46,22.35,19.06,48.53,1.74,1.78,6.29,4.26,4.97,4.08,7.53,3.68
255.625,3.89,18.82,19.37,51.47,4.42,21.96,18.75,49.22,3.77,2.71,6.56,2.80,4.92,5.54,5.06,2.31
255.750,3.96,18.27,18.67,50.69,4.42,21.41,18.35,49.61,3.55,3.60,4.70,3.37,6.25,3.73,2.53,3.11
255.875,3.96,17.88,18.35,50.49,4.35,20.63,18.04,50.00,2.93,2.00,2.98,4.30,6.21,2.31,2.58,3.11
256.000,4.06,16.86,17.80,50.59,4.35,19.29,17.57,50.20,4.17,5.14,2.18,3.55,6.60,3.99,2.76,3.29
256.125,4.06,15.69,16.86,50.39,4.28,18.12,16.78,49.90,1.96,1.83,1.69,2.62,7.49,4.61,2.22,4.52
256.250,4.03,14.75,16.16,50.10,4.21,17.33,15.92,48.43,1.65,2.49,1.21,3.77,10.98,2.05,3.82,4.88
256.375,3.85,13.96,15.61,50.00,4.03,16.71,15.29,46.57,1.87,0.94,2.36,5.32,12.00,4.79,6.21,4.39
256.500,3.81,13.18,15.53,50.39,3.89,15.76,14.75,45.49,2.00,1.34,3.42,6.34,12.44,6.82,7.67,3.55
256.625,3.74,12.31,15.14,50.39,3.74,14.90,14.43,45.29,2.80,2.49,4.26,7.18,10.45,5.72,8.95,3.42
256.750,3.71,11.69,14.20,49.51,3.64,14.12,13.88,44.90,4.13,3.02,6.21,6.16,8.51,6.16,6.21,4.04
256.875,3.78,11.29,13.18,48.33,3.60,13.73,13.25,44.12,3.55,5.32,9.17,3.77,6.12,9.61,2.71,4.66
257.000,3.78,11.61,12.39,47.25,3.53,14.04,12.86,43.24,2.40,1.78,10.72,2.00,4.17,11.34,2.62,4.92
257.125,3.71,11.76,11.84,46.96,3.42,14.20,12.63,43.24,2.22,2.22,9.08,2.27,3.86,10.10,2.27,5.45
257.250,3.49,11.61,11.53,46.67,3.17,13.88,12.47,43.14,4.48,2.98,5.37,3.55,3.77,7.36,2.84,3.91
257.375,3.21,11.14,11.76,46.08,2.89,13.41,12.39,42.84,2.53,1.43,1.87,4.39,3.51,2.36,2.71,4.04
257.500,2.96,10.90,12.55,45.49,2.67,13.18,12.78,42.16,3.60,2.53,5.10,3.60,4.79,4.75,3.02,3.11
257.625,2.71,10.82,14.20,45.49,2.57,13.33,13.25,41.47,3.77,2.05,5.28,9.61,7.71,5.06,6.78,3.11
257.750,2.64,10.90,15.69,45.78,2.64,13.73,13.80,40.78,2.62,2.71,2.53,12.62,11.20,2.22,8.02,2.84
257.875,2.71,11.22,16.78,46.47,2.67,14.20,14.27,40.20,3.46,3.64,2.49,8.55,14.92,3.86,4.61,4.04
258.000,2.67,11.61,17.41,47.65,2.85,14.82,14.98,39.51,2.80,2.14,5.50,5.59,20.14,7.67,6.91,4.79
258.125,2.60,12.24,17.73,49.12,3.03,15.76,15.84,39.02,6.12,5.67,7.80,3.29,19.34,8.73,8.95,4.17
258.250,2.57,12.94,18.04,50.20,3.10,16.47,16.71,39.22,2.93,3.42,5.98,2.45,18.72,4.83,8.06,4.44
258.375,2.50,13.57,18.20,50.39,3.21,17.02,17.33,39.51,2.58,2.67,6.12,6.74,11.42,5.37,8.59,6.52
258.500,2.39,14.20,18.67,50.39,3.39,17.57,17.73,39.71,5.14,4.61,8.06,8.42,7.27,9.08,8.64,8.28
258.625,2.42,14.67,19.14,50.10,3.49,18.04,17.80,39.80,5.85,4.92,5.50,8.33,3.51,7.36,9.21,10.19
258.750,2.60,14.67,19.29,50.20,3.67,18.20,17.80,39.90,1.92,3.02,2.31,5.81,2.93,5.50,6.82,8.28
258.875,2.64,14.59,19.61,50.39,3.78,18.27,18.12,39.51,2.36,3.42,3.95,2.09,3.95,8.06,4.75,7.09
259.000,2.71,14.59,19.84,50.49,3.89,18.75,18.90,38.82,6.87,4.66,3.91,3.37,4.22,8.37,6.43,3.82
259.125,2.71,14.82,20.24,50.29,3.99,19.22,19.92,38.92,7.44,5.41,4.57,6.65,4.13,6.65,9.12,4.92
259.250,2.85,15.22,20.78,50.29,4.21,19.45,21.02,39.71,3.68,2.58,3.73,6.82,4.57,3.91,8.73,6.96
259.375,3.03,15.45,21.10,49.61,4.46,19.45,21.73,40.78,7.13,5.76,2.00,4.70,4.97,1.92,4.70,9.96
259.500,3.10,15.61,21.25,48.43,4.49,19.22,21.96,41.27,2.67,1.92,1.87,3.20,7.58,2.71,4.39,12.97
259.625,3.14,15.61,21.33,47.45,4.67,18.82,21.73,41.96,3.51,1.47,1.52,4.04,7.49,2.67,7.44,12.49
259.750,3.28,15.37,21.25,47.45,4.74,18.51,21.57,42.55,1.56,1.78,1.92,4.52,10.36,1.38,6.07,13.81
259.875,3.32,14.98,21.18,47.75,4.78,18.27,21.41,43.04,3.99,5.32,2.98,6.34,8.02,4.70,3.24,10.89
260.000,3.32,14.35,21.25,47.65,4.81,17.96,21.18,43.24,2.53,1.25,4.61,5.54,9.26,8.33,2.22,11.51
260.125,3.32,13.65,21.41,46.96,4.88,17.73,21.10,43.53,5.06,5.23,4.52,4.61,6.21,7.44,3.91,11.07
260.250,3.24,12.94,21.65,46.67,5.03,17.49,21.49,43.82,3.55,1.87,2.67,5.23,5.50,4.13,3.07,10.32
260.375,3.21,12.63,22.04,46.37,5.10,17.25,22.04,43.63,5.63,4.48,2.31,3.46,3.82,2.67,4.08,11.29
260.500,3.24,12.55,22.27,46.47,5.24,16.94,22.82,43.53,6.34,2.58,4.52,6.65,5.85,4.13,10.01,11.34
260.625,3.28,12.39,22.12,46.96,5.38,16.55,23.53,44.12,2.49,2.00,5.76,10.05,6.43,3.86,12.53,10.32
260.750,3.21,12.16,21.41,46.96,5.35,16.08,23.84,44.71,1.38,1.78,6.43,8.20,8.46,4.30,7.89,9.57
260.875,3.14,11.84,20.31,46.76,5.24,15.76,24.16,45.88,4.35,1.61,6.47,6.56,6.12,5.94,6.52,7.31
261.000,3.07,11.84,19.53,45.98,5.10,15.53,24.24,47.16,2.71,1.61,5.45,4.92,6.12,7.27,4.75,8.68
261.125,3.03,11.37,18.90,44.41,4.88,15.14,23.84,48.04,2.67,0.99,3.29,2.00,4.70,5.54,2.98,9.39
261.250,2.92,10.59,18.51,42.84,4.74,14.27,23.22,48.63,3.37,3.15,2.36,2.98,5.41,4.35,6.47,9.61
261.375,2.89,9.73,17.65,41.27,4.60,13.57,22.51,49.31,3.60,3.42,2.40,2.98,6.34,3.11,6.87,10.67
261.500,2.82,9.02,16.86,40.29,4.71,12.94,21.65,49.80,4.39,1.83,2.22,1.87,5.67,2.14,4.39,8.99
261.625,2.71,8.31,15.92,39.41,4.60,12.55,21.02,50.10,2.05,3.11,3.82,1.52,4.70,5.06,4.22,8.99
261.750,2.64,7.84,15.37,38.92,4.42,12.16,20.71,49.61,3.86,2.18,4.48,3.73,3.99,6.69,3.42,5.41
261.875,2.46,7.76,15.45,38.53,4.28,12.16,20.71,48.92,2.36,2.18,3.86,7.22,4.30,4.92,6.87,4.39
262.000,2.35,8.08,15.92,38.04,4.14,12.24,20.94,48.73,4.39,2.84,2.14,8.46,6.69,2.53,7.22,5.28
262.125,2.32,8.39,16.31,38.04,3.92,12.55,20.78,49.51,2.89,2.45,4.57,6.52,6.56,6.16,3.46,6.74
262.250,2.21,9.18,16.55,38.24,3.96,13.49,20.39,49.80,6.69,6.69,9.57,8.28,9.43,13.55,4.35,8.28
262.375,2.17,10.12,16.86,38.73,3.96,14.90,20.47,49.41,4.66,2.53,8.99,9.70,9.04,14.48,9.04,8.33
262.500,2.17,10.82,17.57,39.12,3.92,16.08,21.10,48.82,3.99,4.66,5.37,7.89,10.81,9.26,10.45,7.05
262.625,2.14,11.22,18.27,38.63,3.96,16.86,21.88,48.82,2.36,2.40,3.20,8.37,7.18,4.17,7.89,5.10
262.750,2.14,11.53,18.90,37.94,3.81,17.18,22.75,49.12,1.25,1.52,2.62,9.70,5.98,3.29,10.67,4.48
262.875,2.07,11.92,19.37,37.16,3.74,17.33,23.45,49.41,3.77,2.80,3.51,7.05,4.52,4.75,11.03,6.21
