"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
44.375,15.76,11.34,21.73,34.07,42.03,8.73,23.59,19.25
44.500,20.27,14.12,19.96,32.74,50.61,11.25,42.47,39.20
44.625,7.75,4.04,10.19,18.94,54.55,12.09,38.01,47.16
44.750,5.76,3.15,3.60,7.00,38.49,7.00,20.49,49.68
44.875,3.24,1.96,2.45,2.40,25.71,3.55,6.07,34.95
45.000,1.87,1.21,0.85,1.03,12.40,1.92,2.31,22.08
45.125,1.16,0.81,1.34,1.21,3.91,0.85,1.07,11.29
45.250,0.81,2.05,1.38,1.30,2.67,1.25,1.21,3.51
45.375,1.21,4.88,2.18,3.02,2.49,1.47,1.47,2.80
45.500,1.56,5.28,2.09,4.35,4.52,1.30,1.34,2.14
45.625,2.76,14.56,4.04,8.15,6.03,1.47,1.43,1.56
45.750,4.04,17.40,7.09,6.12,5.37,2.89,2.09,1.61
45.875,4.30,10.63,8.55,5.72,3.95,6.38,2.31,2.14
46.000,8.02,13.11,10.36,12.04,5.01,6.65,6.65,2.93
46.125,5.10,9.08,16.86,21.64,8.11,6.74,15.54,3.73
46.250,7.75,14.08,20.18,29.34,11.91,7.67,23.37,6.87
46.375,11.11,8.77,10.94,24.69,15.10,3.11,21.86,7.44
46.500,15.85,21.91,8.73,16.60,15.41,8.11,17.93,9.48
46.625,13.77,10.19,11.91,10.94,14.17,10.67,13.59,6.87
46.750,11.73,9.30,11.51,6.60,9.88,11.65,6.29,8.42
46.875,9.30,10.58,9.79,9.04,7.13,12.00,12.49,5.76
47.000,8.28,7.53,15.71,17.57,4.83,16.07,21.73,4.79
47.125,8.20,13.50,18.94,25.98,4.88,16.91,27.39,4.13
47.250,7.49,6.69,11.82,30.40,8.68,12.84,26.77,6.03
47.375,6.74,12.80,4.83,30.00,16.38,8.51,20.05,10.23
47.500,6.69,9.74,6.34,27.88,19.70,5.63,14.70,9.79
