TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
39.375,2.05,9.74,4.35,14.08,6.43,2.93,7.62,5.01
39.500,3.33,6.65,4.61,8.42,7.80,1.83,4.66,5.19
39.625,5.37,4.48,6.96,3.37,6.16,3.24,5.85,5.14
39.750,2.18,6.47,6.34,2.27,5.10,1.96,7.62,7.05
39.875,1.38,5.72,6.16,5.50,5.10,3.60,5.23,6.91
40.000,8.59,10.94,9.08,9.04,8.15,5.01,3.07,4.79
40.125,3.77,4.92,9.92,8.37,10.76,4.83,7.09,3.64
40.250,1.74,1.74,6.47,5.90,12.49,4.48,10.67,3.91
40.375,4.97,3.46,5.41,5.45,13.77,3.15,7.97,6.38
40.500,13.46,9.26,7.89,6.47,15.49,1.78,3.82,9.12
40.625,7.49,4.83,7.36,9.52,16.38,3.46,3.02,14.70
40.750,10.54,4.66,5.81,12.04,14.70,4.70,3.86,15.58
40.875,12.71,4.61,5.72,11.29,12.71,4.13,7.13,15.85
41.000,8.42,4.48,3.51,8.33,11.87,7.49,11.29,12.18
41.125,47.51,1.78,1.16,6.87,15.10,6.29,23.76,12.84
41.250,31.55,2.93,1.47,3.15,14.61,10.67,34.38,18.55
41.375,15.94,3.20,2.71,1.87,12.66,22.00,36.41,20.80
41.500,10.63,6.21,4.22,4.52,8.77,15.85,18.77,25.00
41.625,12.44,9.70,13.24,11.16,10.58,10.72,10.10,18.59
41.750,15.45,20.31,15.49,14.92,13.59,27.08,25.44,20.27
41.875,37.52,15.36,12.26,10.19,13.55,47.07,24.29,14.30
42.000,14.65,11.25,6.69,19.08,13.46,48.93,12.71,20.85
42.125,17.00,7.40,3.24,22.13,13.95,32.83,27.52,23.94
42.250,12.13,2.53,3.95,12.66,21.91,13.02,25.14,35.22
42.375,6.56,1.25,2.31,5.81,21.15,2.67,8.90,27.35
42.500,2.14,1.92,2.93,2.14,19.65,3.33,4.39,24.47
42.625,4.70,2.14,1.65,2.22,10.94,1.61,5.90,13.77
42.750,3.24,5.28,3.51,2.76,8.11,2.45,5.76,15.45
42.875,8.99,10.63,3.33,3.82,7.36,4.17,6.96,12.18
43.000,4.66,24.38,5.85,17.40,11.73,7.93,10.19,13.24
43.125,26.06,36.59,14.39,26.90,20.58,15.98,13.15,16.02
43.250,5.23,5.41,15.49,25.93,24.91,21.15,9.12,27.74
43.375,23.68,9.17,9.61,18.63,24.38,20.67,15.32,36.15
43.500,8.64,8.06,7.13,8.06,17.26,16.86,26.90,43.40
43.625,6.69,3.55,6.07,12.40,14.56,10.76,22.75,41.50
43.750,4.35,7.75,7.13,12.66,22.22,3.73,10.63,32.48
43.875,2.14,9.30,10.89,13.06,27.88,3.64,8.15,22.61
44.000,4.17,20.45,17.09,34.60,41.10,2.05,5.63,12.22
44.125,2.27,27.08,19.78,33.41,45.35,4.52,6.16,11.65
44.250,11.16,11.65,20.54,21.11,45.08,4.66,16.16,10.94
44.375,10.27,8.55,14.08,17.00,37.61,6.69,20.18,11.87
44.500,5.67,5.01,3.46,8.86,23.50,6.52,14.87,14.65
44.625,4.92,2.36,2.31,2.18,16.78,2.14,15.94,15.94
44.750,9.66,1.65,1.65,1.30,8.77,4.83,19.30,15.89
44.875,7.00,4.70,6.12,2.98,8.28,7.27,13.64,11.60
45.000,3.64,7.05,9.66,2.49,8.81,9.08,6.82,10.36
45.125,9.17,17.62,8.24,2.80,15.14,6.82,5.06,10.89
45.250,5.54,7.36,6.96,7.53,16.29,8.81,3.51,14.12
45.375,3.82,6.47,6.52,5.76,24.69,10.54,7.49,17.04
45.500,9.35,4.35,2.89,5.10,27.88,8.55,7.89,19.83
45.625,8.64,2.71,5.45,5.54,40.22,23.72,13.19,14.92
45.750,16.42,6.78,9.12,18.37,35.44,36.90,26.11,10.50
45.875,10.01,1.74,7.27,20.67,31.50,30.75,28.41,9.43
46.000,13.19,3.37,2.36,11.34,17.40,13.37,14.03,12.35
46.125,8.55,4.39,3.33,4.44,11.03,6.56,5.67,16.78
46.250,4.83,17.57,4.92,9.39,8.59,6.16,7.93,13.41
46.375,9.74,9.74,13.81,25.14,11.34,3.07,5.14,11.65
46.500,15.76,63.53,12.75,30.27,19.65,5.10,5.06,17.35
46.625,5.06,8.59,8.42,18.68,19.65,7.27,11.47,22.22
46.750,9.92,24.34,10.50,14.52,16.47,5.90,9.52,33.18
46.875,4.97,4.75,7.62,9.39,9.12,5.14,5.19,29.03
47.000,6.43,4.92,1.43,3.07,8.42,6.12,2.67,27.13
